PFCD,ProcessNO,ChGrade,NoChGrade1,NoChGrade2,NoChGrade3,NoChGrade4,NoChGrade5,NoChGrade6,NoChGrade7,NoChGrade8,NoChGrade9,NoChGrade10
TA270359AC16,,,,,,,,,,,,
TA270359AS16,,,,,,,,,,,,
TA270359AL16,,,,,,,,,,,,
TA270359AP16,,,,,,,,,,,,
TA270359AY16,,,,,,,,,,,,
TA270359AQ16,,,,,,,,,,,,
TA270359AE16,,,,,,,,,,,,
TA270332AR16,,,,,,,,,,,,
TA270332AE16,,,,,,,,,,,,
TA270332AD16,,,,,,,,,,,,
TA270332AZ16,,,,,,,,,,,,
TA270335AV16,,,,,,,,,,,,
TA270335BC16,,,,,,,,,,,,
TA270335AX16,,,,,,,,,,,,
TA270394BC16,,,,,,,,,,,,
TA270324AA16,,,,,,,,,,,,
TA270324AG16,,,,,,,,,,,,
TA270324AN16,,,,,,,,,,,,
TA270324AD16,,,,,,,,,,,,
TA270324AH16,,,,,,,,,,,,
TA270394AT16,,,,,,,,,,,,
TA270394AA16,,,,,,,,,,,,
TA270324AC16,,,,,,,,,,,,
TA270394BD16,,,,,,,,,,,,
TA270394AY16,,,,,,,,,,,,
TA270386BG16,,,,,,,,,,,,
TA270386BL16,,,,,,,,,,,,
TA270335AN17,,,,,,,,,,,,
TA270386AA17,,,,,,,,,,,,
TA270335AJ17,,,,,,,,,,,,
TA270386AQ17,,,,,,,,,,,,
TA270335AP17,,,,,,,,,,,,
TA270386AB17,,,,,,,,,,,,
TA270335AK17,,,,,,,,,,,,
TA270335AG17,,,,,,,,,,,,
TA270335AF17,,,,,,,,,,,,
TA270335AB17,,,,,,,,,,,,
TA270335AM17,,,,,,,,,,,,
TA270335AC17,,,,,,,,,,,,
TA270335AR17,,,,,,,,,,,,
TA270335AW17,,,,,,,,,,,,
TA270335BA17,,,,,,,,,,,,
TA270335AS17,,,,,,,,,,,,
TA270335AZ17,,,,,,,,,,,,
TA270335AY17,,,,,,,,,,,,
TA270416BB17,,,,,,,,,,,,
TA270416AM17,,,,,,,,,,,,
TA270416AZ17,,,,,,,,,,,,
TA270416AY17,,,,,,,,,,,,
TA270416AU17,,,,,,,,,,,,
TA270416AQ17,,,,,,,,,,,,
TA270416AJ17,,,,,,,,,,,,
TA270416BF17,,,,,,,,,,,,
TA270416AE17,,,,,,,,,,,,
TA270416AL17,,,,,,,,,,,,
TA270416AF17,,,,,,,,,,,,
TA270416AD17,,,,,,,,,,,,
TA270272AQ17,,,,,,,,,,,,
TA270323CG17,,,,,,,,,,,,
TA270323BT17,,,,,,,,,,,,
TA270272AW17,,,,,,,,,,,,
TA270323BU17,,,,,,,,,,,,
TA270340BP17,,,,,,,,,,,,
TA270323CD17,,,,,,,,,,,,
TA270309AW17,,,,,,,,,,,,
TA270309BC17,,,,,,,,,,,,
TA270309BE17,,,,,,,,,,,,
TA270309AX17,,,,,,,,,,,,
TA270323CE17,,,,,,,,,,,,
TA270309BB17,,,,,,,,,,,,
TA270323BS17,,,,,,,,,,,,
TA270309BK17,,,,,,,,,,,,
TA270309BF17,,,,,,,,,,,,
TA270323BV17,,,,,,,,,,,,
TA270272AS17,,,,,,,,,,,,
TA270272AT17,,,,,,,,,,,,
TA270309BM17,,,,,,,,,,,,
TA270272AR17,,,,,,,,,,,,
TA270309BL17,,,,,,,,,,,,
TA270333AB17,,,,,,,,,,,,
TA270333AG17,,,,,,,,,,,,
TA270333AA17,,,,,,,,,,,,
TA270337AJ17,,,,,,,,,,,,
TA270333AE17,,,,,,,,,,,,
TA270333AM17,,,,,,,,,,,,
TA270333AD17,,,,,,,,,,,,
TA270333AZ17,,,,,,,,,,,,
TA270333AH17,,,,,,,,,,,,
TA270333AJ17,,,,,,,,,,,,
TA270333AC17,,,,,,,,,,,,
TA270333AK17,,,,,,,,,,,,
TA270333AV17,,,,,,,,,,,,
TA270333AN17,,,,,,,,,,,,
TA270333CH17,,,,,,,,,,,,
TA270333AX17,,,,,,,,,,,,
TA270333AS17,,,,,,,,,,,,
TA270333BC17,,,,,,,,,,,,
TA270333AF17,,,,,,,,,,,,
TA270333AU17,,,,,,,,,,,,
TA270333AW17,,,,,,,,,,,,
TA270411AP17,,,,,,,,,,,,
TA270411AA17,,,,,,,,,,,,
TA270411AE17,,,,,,,,,,,,
TA270411AS17,,,,,,,,,,,,
TA270411AU17,,,,,,,,,,,,
TA270411AG17,,,,,,,,,,,,
TA270411AH17,,,,,,,,,,,,
TA270411AT17,,,,,,,,,,,,
TA270411AY17,,,,,,,,,,,,
TA270411AM17,,,,,,,,,,,,
TA270411AN17,,,,,,,,,,,,
TA270411BC17,,,,,,,,,,,,
TA270411AV17,,,,,,,,,,,,
TA270411AW17,,,,,,,,,,,,
TA270411AK17,,,,,,,,,,,,
TA270411BR17,,,,,,,,,,,,
TA270411BA17,,,,,,,,,,,,
TA270411BK17,,,,,,,,,,,,
TA270411BN17,,,,,,,,,,,,
TA270411AQ17,,,,,,,,,,,,
TA270411BE17,,,,,,,,,,,,
TA270411BU17,,,,,,,,,,,,
TA270411AX17,,,,,,,,,,,,
TA270411BP17,,,,,,,,,,,,
TA270411BW17,,,,,,,,,,,,
TA270411AZ17,,,,,,,,,,,,
TA270411AF17,,,,,,,,,,,,
TA270411BG17,,,,,,,,,,,,
TA270411BH17,,,,,,,,,,,,
TA270411BB17,,,,,,,,,,,,
TA270411BF17,,,,,,,,,,,,
TA270411BS17,,,,,,,,,,,,
TA270411CC17,,,,,,,,,,,,
TA270411AR17,,,,,,,,,,,,
TA270411CB17,,,,,,,,,,,,
TA270411BD17,,,,,,,,,,,,
TA270411BL17,,,,,,,,,,,,
TA270411BV17,,,,,,,,,,,,
TA270411CA17,,,,,,,,,,,,
TA270411BZ17,,,,,,,,,,,,
TA270411CE17,,,,,,,,,,,,
TA270411BM17,,,,,,,,,,,,
TA270411BT17,,,,,,,,,,,,
TA270411CD17,,,,,,,,,,,,
TA270411BX17,,,,,,,,,,,,
TA270411CF17,,,,,,,,,,,,
TA270411BY17,,,,,,,,,,,,
TA270411BJ17,,,,,,,,,,,,
TA270411CG17,,,,,,,,,,,,
TA270411CH17,,,,,,,,,,,,
TA270416BU17,,,,,,,,,,,,
TA270416BK17,,,,,,,,,,,,
TA270416BG17,,,,,,,,,,,,
TA270416BJ17,,,,,,,,,,,,
TA270416BD17,,,,,,,,,,,,
TA270416BE17,,,,,,,,,,,,
TA270416AB17,,,,,,,,,,,,
TA270416AN17,,,,,,,,,,,,
TA270416AA17,,,,,,,,,,,,
TA270416AC17,,,,,,,,,,,,
TA270330AH17,,,,,,,,,,,,
TA270386CH17,,,,,,,,,,,,
TA270324AF17,,,,,,,,,,,,
TA270332AW17,,,,,,,,,,,,
TA270332AU17,,,,,,,,,,,,
TA270332AY17,,,,,,,,,,,,
TA270332BB17,,,,,,,,,,,,
TA270332AV17,,,,,,,,,,,,
TA270332AP17,,,,,,,,,,,,
TA270332BP17,,,,,,,,,,,,
TA270332BF17,,,,,,,,,,,,
TA270332BD17,,,,,,,,,,,,
TA270332BW17,,,,,,,,,,,,
TA270305AA17,,,,,,,,,,,,
TA270305CH17,,,,,,,,,,,,
TA270298AY17,,,,,,,,,,,,
TA270322CE17,,,,,,,,,,,,
TA270298AX17,,,,,,,,,,,,
TA270324AS17,,,,,,,,,,,,
TA270324AU17,,,,,,,,,,,,
TA270268BF17,,,,,,,,,,,,
TA270298AW17,,,,,,,,,,,,
TA270301CG17,,,,,,,,,,,,
TA270332AX17,,,,,,,,,,,,
TA270268BH17,,,,,,,,,,,,
TA270298AZ17,,,,,,,,,,,,
TA270301CD17,,,,,,,,,,,,
TA270298AV17,,,,,,,,,,,,
TA270301CF17,,,,,,,,,,,,
TA270301CE17,,,,,,,,,,,,
TA270268AA17,,,,,,,,,,,,
TA270268BK17,,,,,,,,,,,,
TA270265BX17,,,,,,,,,,,,
TA270268BL17,,,,,,,,,,,,
TA270265BQ17,,,,,,,,,,,,
TA270265BT17,,,,,,,,,,,,
TA270268BJ17,,,,,,,,,,,,
TA270259AQ17,,,,,,,,,,,,
TA270265BR17,,,,,,,,,,,,
TA270268BG17,,,,,,,,,,,,
TA270301CH17,,,,,,,,,,,,
TA270265BP17,,,,,,,,,,,,
TA270296AC17,,,,,,,,,,,,
TA270416AH17,,,,,,,,,,,,
TA270416AR17,,,,,,,,,,,,
TA270411AC17,,,,,,,,,,,,
TA270411AL17,,,,,,,,,,,,
TA270411AB17,,,,,,,,,,,,
TA270411AD17,,,,,,,,,,,,
TA270344BV17,,,,,,,,,,,,
TA270344CA17,,,,,,,,,,,,
TA270344CE17,,,,,,,,,,,,
TA270344CB17,,,,,,,,,,,,
TA270344BU17,,,,,,,,,,,,
TA270331BG17,,,,,,,,,,,,
TA270331BJ17,,,,,,,,,,,,
TA270331BE17,,,,,,,,,,,,
TA270331BK17,,,,,,,,,,,,
TA270344BY17,,,,,,,,,,,,
TA270331BB17,,,,,,,,,,,,
TA270331AX17,,,,,,,,,,,,
TA270331BF17,,,,,,,,,,,,
TA270344CG17,,,,,,,,,,,,
TA270331BH17,,,,,,,,,,,,
TA270344BX17,,,,,,,,,,,,
TA270331BA17,,,,,,,,,,,,
TA270331AU17,,,,,,,,,,,,
TA270331AV17,,,,,,,,,,,,
TA270331BD17,,,,,,,,,,,,
TA270344CD17,,,,,,,,,,,,
TA270331AL17,,,,,,,,,,,,
TA270331AK17,,,,,,,,,,,,
TA270331AH17,,,,,,,,,,,,
TA270331AQ17,,,,,,,,,,,,
TA270331AE17,,,,,,,,,,,,
TA270331AT17,,,,,,,,,,,,
TA270331AY17,,,,,,,,,,,,
TA270331AS17,,,,,,,,,,,,
TA270331AF17,,,,,,,,,,,,
TA270331AR17,,,,,,,,,,,,
TA270331AM17,,,,,,,,,,,,
TA270331AB17,,,,,,,,,,,,
TA270331AA17,,,,,,,,,,,,
TA270331AG17,,,,,,,,,,,,
TA270331AD17,,,,,,,,,,,,
TA270331AC17,,,,,,,,,,,,
TA270323CC17,,,,,,,,,,,,
TA270323BX17,,,,,,,,,,,,
TA270308CE17,,,,,,,,,,,,
TA270286BT17,,,,,,,,,,,,
TA270323CF17,,,,,,,,,,,,
TA270323BP17,,,,,,,,,,,,
TA270323BN17,,,,,,,,,,,,
TA270323BY17,,,,,,,,,,,,
TA270323BW17,,,,,,,,,,,,
TA270394CD17,,,,,,,,,,,,
TA270416BT17,,,,,,,,,,,,
TA270416BC17,,,,,,,,,,,,
TA270416BH17,,,,,,,,,,,,
TA270416AX17,,,,,,,,,,,,
TA270416AG17,,,,,,,,,,,,
TA270416AV17,,,,,,,,,,,,
TA270359CE17,,,,,,,,,,,,
TA270359CB17,,,,,,,,,,,,
TA270359BV17,,,,,,,,,,,,
TA270359CH17,,,,,,,,,,,,
TA270359CF17,,,,,,,,,,,,
TA270359CG17,,,,,,,,,,,,
TA270359BY17,,,,,,,,,,,,
TA270359BS17,,,,,,,,,,,,
TA270359BX17,,,,,,,,,,,,
TA270359BT17,,,,,,,,,,,,
TA270359CC17,,,,,,,,,,,,
TA270359BU17,,,,,,,,,,,,
TA270359CD17,,,,,,,,,,,,
TA270359BR17,,,,,,,,,,,,
TA270359BN17,,,,,,,,,,,,
TA270359BQ17,,,,,,,,,,,,
TA270359BH17,,,,,,,,,,,,
TA270359BJ17,,,,,,,,,,,,
TA270359BP17,,,,,,,,,,,,
TA270359BM17,,,,,,,,,,,,
TA270359BG17,,,,,,,,,,,,
TA270359BD17,,,,,,,,,,,,
TA270359BF17,,,,,,,,,,,,
TA270359BE17,,,,,,,,,,,,
TA270359BW17,,,,,,,,,,,,
TA270359BC17,,,,,,,,,,,,
TA270359BL17,,,,,,,,,,,,
TA270359AX17,,,,,,,,,,,,
TA270359AW17,,,,,,,,,,,,
TA270359BB17,,,,,,,,,,,,
TA270359AV17,,,,,,,,,,,,
TA270359AU17,,,,,,,,,,,,
TA270359AK17,,,,,,,,,,,,
TA270359AT17,,,,,,,,,,,,
TA270359AN17,,,,,,,,,,,,
TA270359AR17,,,,,,,,,,,,
TA270359BZ17,,,,,,,,,,,,
TA270359AM17,,,,,,,,,,,,
TA270359AH17,,,,,,,,,,,,
TA270359AJ17,,,,,,,,,,,,
TA270359AD17,,,,,,,,,,,,
TA270359AG17,,,,,,,,,,,,
TA270359AC17,,,,,,,,,,,,
TA270359AS17,,,,,,,,,,,,
TA270359AL17,,,,,,,,,,,,
TA270359AP17,,,,,,,,,,,,
TA270359AY17,,,,,,,,,,,,
TA270359AQ17,,,,,,,,,,,,
TA270359AE17,,,,,,,,,,,,
TA270332AR17,,,,,,,,,,,,
TA270332AE17,,,,,,,,,,,,
TA270332AD17,,,,,,,,,,,,
TA270332AZ17,,,,,,,,,,,,
TA270335AV17,,,,,,,,,,,,
TA270335BC17,,,,,,,,,,,,
TA270335AX17,,,,,,,,,,,,
TA270394BC17,,,,,,,,,,,,
TA270324AA17,,,,,,,,,,,,
TA270324AG17,,,,,,,,,,,,
TA270324AN17,,,,,,,,,,,,
TA270324AD17,,,,,,,,,,,,
TA270324AH17,,,,,,,,,,,,
TA270394AT17,,,,,,,,,,,,
TA270394AA17,,,,,,,,,,,,
TA270324AC17,,,,,,,,,,,,
TA270394BD17,,,,,,,,,,,,
TA270394AY17,,,,,,,,,,,,
TA270386BG17,,,,,,,,,,,,
TA270386BL17,,,,,,,,,,,,
TA270335AN18,,,,,,,,,,,,
TA270386AA18,,,,,,,,,,,,
TA270335AJ18,,,,,,,,,,,,
TA270386AQ18,,,,,,,,,,,,
TA270335AP18,,,,,,,,,,,,
TA270386AB18,,,,,,,,,,,,
TA270335AK18,,,,,,,,,,,,
TA270335AG18,,,,,,,,,,,,
TA270335AF18,,,,,,,,,,,,
TA270335AB18,,,,,,,,,,,,
TA270335AM18,,,,,,,,,,,,
TA270335AC18,,,,,,,,,,,,
TA270335AR18,,,,,,,,,,,,
TA270335AW18,,,,,,,,,,,,
TA270335BA18,,,,,,,,,,,,
TA270335AS18,,,,,,,,,,,,
TA270335AZ18,,,,,,,,,,,,
TA270335AY18,,,,,,,,,,,,
TA270416BB18,,,,,,,,,,,,
TA270416AM18,,,,,,,,,,,,
TA270416AZ18,,,,,,,,,,,,
TA270416AY18,,,,,,,,,,,,
TA270416AU18,,,,,,,,,,,,
TA270416AQ18,,,,,,,,,,,,
TA270416AJ18,,,,,,,,,,,,
TA270416BF18,,,,,,,,,,,,
TA270416AE18,,,,,,,,,,,,
TA270416AL18,,,,,,,,,,,,
TA270416AF18,,,,,,,,,,,,
TA270416AD18,,,,,,,,,,,,
TA270272AQ18,,,,,,,,,,,,
TA270323CG18,,,,,,,,,,,,
TA270323BT18,,,,,,,,,,,,
TA270272AW18,,,,,,,,,,,,
TA270323BU18,,,,,,,,,,,,
TA270340BP18,,,,,,,,,,,,
TA270323CD18,,,,,,,,,,,,
TA270309AW18,,,,,,,,,,,,
TA270309BC18,,,,,,,,,,,,
TA270309BE18,,,,,,,,,,,,
TA270309AX18,,,,,,,,,,,,
TA270323CE18,,,,,,,,,,,,
TA270309BB18,,,,,,,,,,,,
TA270323BS18,,,,,,,,,,,,
TA270309BK18,,,,,,,,,,,,
TA270309BF18,,,,,,,,,,,,
TA270323BV18,,,,,,,,,,,,
TA270272AS18,,,,,,,,,,,,
TA270272AT18,,,,,,,,,,,,
TA270309BM18,,,,,,,,,,,,
TA270272AR18,,,,,,,,,,,,
TA270309BL18,,,,,,,,,,,,
TA270333AB18,,,,,,,,,,,,
TA270333AG18,,,,,,,,,,,,
TA270333AA18,,,,,,,,,,,,
TA270337AJ18,,,,,,,,,,,,
TA270333AE18,,,,,,,,,,,,
TA270333AM18,,,,,,,,,,,,
TA270333AD18,,,,,,,,,,,,
TA270333AZ18,,,,,,,,,,,,
TA270333AH18,,,,,,,,,,,,
TA270333AJ18,,,,,,,,,,,,
TA270333AC18,,,,,,,,,,,,
TA270333AK18,,,,,,,,,,,,
TA270333AV18,,,,,,,,,,,,
TA270333AN18,,,,,,,,,,,,
TA270333CH18,,,,,,,,,,,,
TA270333AX18,,,,,,,,,,,,
TA270333AS18,,,,,,,,,,,,
TA270333BC18,,,,,,,,,,,,
TA270333AF18,,,,,,,,,,,,
TA270333AU18,,,,,,,,,,,,
TA270333AW18,,,,,,,,,,,,
TA270411AP18,,,,,,,,,,,,
TA270411AA18,,,,,,,,,,,,
TA270411AE18,,,,,,,,,,,,
TA270411AS18,,,,,,,,,,,,
TA270411AU18,,,,,,,,,,,,
TA270411AG18,,,,,,,,,,,,
TA270411AH18,,,,,,,,,,,,
TA270411AT18,,,,,,,,,,,,
TA270411AY18,,,,,,,,,,,,
TA270411AM18,,,,,,,,,,,,
TA270411AN18,,,,,,,,,,,,
TA270411BC18,,,,,,,,,,,,
TA270411AV18,,,,,,,,,,,,
TA270411AW18,,,,,,,,,,,,
TA270411AK18,,,,,,,,,,,,
TA270411BR18,,,,,,,,,,,,
TA270411BA18,,,,,,,,,,,,
TA270411BK18,,,,,,,,,,,,
TA270411BN18,,,,,,,,,,,,
TA270411AQ18,,,,,,,,,,,,
TA270411BE18,,,,,,,,,,,,
TA270411BU18,,,,,,,,,,,,
TA270411AX18,,,,,,,,,,,,
TA270411BP18,,,,,,,,,,,,
TA270411BW18,,,,,,,,,,,,
TA270411AZ18,,,,,,,,,,,,
TA270411AF18,,,,,,,,,,,,
TA270411BG18,,,,,,,,,,,,
TA270411BH18,,,,,,,,,,,,
TA270411BB18,,,,,,,,,,,,
TA270411BF18,,,,,,,,,,,,
TA270411BS18,,,,,,,,,,,,
TA270411CC18,,,,,,,,,,,,
TA270411AR18,,,,,,,,,,,,
TA270411CB18,,,,,,,,,,,,
TA270411BD18,,,,,,,,,,,,
TA270411BL18,,,,,,,,,,,,
TA270411BV18,,,,,,,,,,,,
TA270411CA18,,,,,,,,,,,,
TA270411BZ18,,,,,,,,,,,,
TA270411CE18,,,,,,,,,,,,
TA270411BM18,,,,,,,,,,,,
TA270411BT18,,,,,,,,,,,,
TA270411CD18,,,,,,,,,,,,
TA270411BX18,,,,,,,,,,,,
TA270411CF18,,,,,,,,,,,,
TA270411BY18,,,,,,,,,,,,
TA270411BJ18,,,,,,,,,,,,
TA270411CG18,,,,,,,,,,,,
TA270411CH18,,,,,,,,,,,,
TA270416BU18,,,,,,,,,,,,
TA270416BK18,,,,,,,,,,,,
TA270416BG18,,,,,,,,,,,,
TA270416BJ18,,,,,,,,,,,,
TA270416BD18,,,,,,,,,,,,
TA270416BE18,,,,,,,,,,,,
TA270416AB18,,,,,,,,,,,,
TA270416AN18,,,,,,,,,,,,
TA270416AA18,,,,,,,,,,,,
TA270416AC18,,,,,,,,,,,,
TA270330AH18,,,,,,,,,,,,
TA270386CH18,,,,,,,,,,,,
TA270324AF18,,,,,,,,,,,,
TA270332AW18,,,,,,,,,,,,
TA270332AU18,,,,,,,,,,,,
TA270332AY18,,,,,,,,,,,,
TA270332BB18,,,,,,,,,,,,
TA270332AV18,,,,,,,,,,,,
TA270332AP18,,,,,,,,,,,,
TA270332BP18,,,,,,,,,,,,
TA270332BF18,,,,,,,,,,,,
TA270332BD18,,,,,,,,,,,,
TA270332BW18,,,,,,,,,,,,
TA270305AA18,,,,,,,,,,,,
TA270305CH18,,,,,,,,,,,,
TA270298AY18,,,,,,,,,,,,
TA270322CE18,,,,,,,,,,,,
TA270298AX18,,,,,,,,,,,,
TA270324AS18,,,,,,,,,,,,
TA270324AU18,,,,,,,,,,,,
TA270268BF18,,,,,,,,,,,,
TA270298AW18,,,,,,,,,,,,
TA270301CG18,,,,,,,,,,,,
TA270332AX18,,,,,,,,,,,,
TA270268BH18,,,,,,,,,,,,
TA270298AZ18,,,,,,,,,,,,
TA270301CD18,,,,,,,,,,,,
TA270298AV18,,,,,,,,,,,,
TA270301CF18,,,,,,,,,,,,
TA270301CE18,,,,,,,,,,,,
TA270268AA18,,,,,,,,,,,,
TA270268BK18,,,,,,,,,,,,
TA270265BX18,,,,,,,,,,,,
TA270268BL18,,,,,,,,,,,,
TA270265BQ18,,,,,,,,,,,,
TA270265BT18,,,,,,,,,,,,
TA270268BJ18,,,,,,,,,,,,
TA270259AQ18,,,,,,,,,,,,
TA270265BR18,,,,,,,,,,,,
TA270268BG18,,,,,,,,,,,,
TA270301CH18,,,,,,,,,,,,
TA270265BP18,,,,,,,,,,,,
TA270296AC18,,,,,,,,,,,,
TA270416AH18,,,,,,,,,,,,
TA270416AR18,,,,,,,,,,,,
TA270411AC18,,,,,,,,,,,,
TA270411AL18,,,,,,,,,,,,
TA270411AB18,,,,,,,,,,,,
TA270411AD18,,,,,,,,,,,,
TA270344BV18,,,,,,,,,,,,
TA270344CA18,,,,,,,,,,,,
TA270344CE18,,,,,,,,,,,,
TA270344CB18,,,,,,,,,,,,
TA270344BU18,,,,,,,,,,,,
TA270331BG18,,,,,,,,,,,,
TA270331BJ18,,,,,,,,,,,,
TA270331BE18,,,,,,,,,,,,
TA270331BK18,,,,,,,,,,,,
TA270344BY18,,,,,,,,,,,,
TA270331BB18,,,,,,,,,,,,
TA270331AX18,,,,,,,,,,,,
TA270331BF18,,,,,,,,,,,,
TA270344CG18,,,,,,,,,,,,
TA270331BH18,,,,,,,,,,,,
TA270344BX18,,,,,,,,,,,,
TA270331BA18,,,,,,,,,,,,
TA270331AU18,,,,,,,,,,,,
TA270331AV18,,,,,,,,,,,,
TA270331BD18,,,,,,,,,,,,
TA270344CD18,,,,,,,,,,,,
TA270331AL18,,,,,,,,,,,,
TA270331AK18,,,,,,,,,,,,
TA270331AH18,,,,,,,,,,,,
TA270331AQ18,,,,,,,,,,,,
TA270331AE18,,,,,,,,,,,,
TA270331AT18,,,,,,,,,,,,
TA270331AY18,,,,,,,,,,,,
TA270331AS18,,,,,,,,,,,,
TA270331AF18,,,,,,,,,,,,
TA270331AR18,,,,,,,,,,,,
TA270331AM18,,,,,,,,,,,,
TA270331AB18,,,,,,,,,,,,
TA270331AA18,,,,,,,,,,,,
TA270331AG18,,,,,,,,,,,,
TA270331AD18,,,,,,,,,,,,
TA270331AC18,,,,,,,,,,,,
TA270323CC18,,,,,,,,,,,,
TA270323BX18,,,,,,,,,,,,
TA270308CE18,,,,,,,,,,,,
TA270286BT18,,,,,,,,,,,,
TA270323CF18,,,,,,,,,,,,
TA270323BP18,,,,,,,,,,,,
TA270323BN18,,,,,,,,,,,,
TA270323BY18,,,,,,,,,,,,
TA270323BW18,,,,,,,,,,,,
TA270394CD18,,,,,,,,,,,,
TA270416BT18,,,,,,,,,,,,
TA270416BC18,,,,,,,,,,,,
TA270416BH18,,,,,,,,,,,,
TA270416AX18,,,,,,,,,,,,
TA270416AG18,,,,,,,,,,,,
TA270416AV18,,,,,,,,,,,,
TA270359CE18,,,,,,,,,,,,
TA270359CB18,,,,,,,,,,,,
TA270359BV18,,,,,,,,,,,,
TA270359CH18,,,,,,,,,,,,
TA270359CF18,,,,,,,,,,,,
TA270359CG18,,,,,,,,,,,,
TA270359BY18,,,,,,,,,,,,
TA270359BS18,,,,,,,,,,,,
TA270359BX18,,,,,,,,,,,,
TA270359BT18,,,,,,,,,,,,
TA270359CC18,,,,,,,,,,,,
TA270359BU18,,,,,,,,,,,,
TA270359CD18,,,,,,,,,,,,
TA270359BR18,,,,,,,,,,,,
TA270359BN18,,,,,,,,,,,,
TA270359BQ18,,,,,,,,,,,,
TA270359BH18,,,,,,,,,,,,
TA270359BJ18,,,,,,,,,,,,
TA270359BP18,,,,,,,,,,,,
TA270359BM18,,,,,,,,,,,,
TA270359BG18,,,,,,,,,,,,
TA270359BD18,,,,,,,,,,,,
TA270359BF18,,,,,,,,,,,,
TA270359BE18,,,,,,,,,,,,
TA270359BW18,,,,,,,,,,,,
TA270359BC18,,,,,,,,,,,,
TA270359BL18,,,,,,,,,,,,
TA270359AX18,,,,,,,,,,,,
TA270359AW18,,,,,,,,,,,,
TA270359BB18,,,,,,,,,,,,
TA270359AV18,,,,,,,,,,,,
TA270359AU18,,,,,,,,,,,,
TA270359AK18,,,,,,,,,,,,
TA270359AT18,,,,,,,,,,,,
TA270359AN18,,,,,,,,,,,,
TA270359AR18,,,,,,,,,,,,
TA270359BZ18,,,,,,,,,,,,
TA270359AM18,,,,,,,,,,,,
TA270359AH18,,,,,,,,,,,,
TA270359AJ18,,,,,,,,,,,,
TA270359AD18,,,,,,,,,,,,
TA270359AG18,,,,,,,,,,,,
TA270359AC18,,,,,,,,,,,,
TA270359AS18,,,,,,,,,,,,
TA270359AL18,,,,,,,,,,,,
TA270359AP18,,,,,,,,,,,,
TA270359AY18,,,,,,,,,,,,
TA270359AQ18,,,,,,,,,,,,
TA270359AE18,,,,,,,,,,,,
TA270332AR18,,,,,,,,,,,,
TA270332AE18,,,,,,,,,,,,
TA270332AD18,,,,,,,,,,,,
TA270332AZ18,,,,,,,,,,,,
TA270335AV18,,,,,,,,,,,,
TA270335BC18,,,,,,,,,,,,
TA270335AX18,,,,,,,,,,,,
TA270394BC18,,,,,,,,,,,,
TA270324AA18,,,,,,,,,,,,
TA270324AG18,,,,,,,,,,,,
TA270324AN18,,,,,,,,,,,,
TA270324AD18,,,,,,,,,,,,
TA270324AH18,,,,,,,,,,,,
TA270394AT18,,,,,,,,,,,,
TA270394AA18,,,,,,,,,,,,
TA270324AC18,,,,,,,,,,,,
TA270394BD18,,,,,,,,,,,,
TA270394AY18,,,,,,,,,,,,
TA270386BG18,,,,,,,,,,,,
TA270386BL18,,,,,,,,,,,,
TA270450AQ01,,,,,,,,,,,,
TA270450AQ02,,,,,,,,,,,,
TA270450AQ03,,,,,,,,,,,,
TA270450AQ04,,,,,,,,,,,,
TA270450AQ05,,,,,,,,,,,,
TA270450AQ06,,,,,,,,,,,,
TA270450AQ07,,,,,,,,,,,,
TA270450AQ08,,,,,,,,,,,,
TA270450AQ09,,,,,,,,,,,,
TA270450AQ10,,,,,,,,,,,,
TA270450AQ11,,,,,,,,,,,,
TA270450AQ12,,,,,,,,,,,,
TA270450AQ13,,,,,,,,,,,,
TA270450AQ14,,,,,,,,,,,,
TA270450AQ15,,,,,,,,,,,,
TA270450AQ16,,,,,,,,,,,,
TA270450AQ17,,,,,,,,,,,,
TA270450AQ18,,,,,,,,,,,,
TA270450AV01,,,,,,,,,,,,
TA270450AV02,,,,,,,,,,,,
TA270450AV03,,,,,,,,,,,,
TA270450AV04,,,,,,,,,,,,
TA270450AV05,,,,,,,,,,,,
TA270450AV06,,,,,,,,,,,,
TA270450AV07,,,,,,,,,,,,
TA270450AV08,,,,,,,,,,,,
TA270450AV09,,,,,,,,,,,,
TA270450AV10,,,,,,,,,,,,
TA270450AV11,,,,,,,,,,,,
TA270450AV12,,,,,,,,,,,,
TA270450AV13,,,,,,,,,,,,
TA270450AV14,,,,,,,,,,,,
TA270450AV15,,,,,,,,,,,,
TA270450AV16,,,,,,,,,,,,
TA270450AV17,,,,,,,,,,,,
TA270450AV18,,,,,,,,,,,,
TA270450AC01,,,,,,,,,,,,
TA270450AC02,,,,,,,,,,,,
TA270450AC03,,,,,,,,,,,,
TA270450AC04,,,,,,,,,,,,
TA270450AC05,,,,,,,,,,,,
TA270450AC06,,,,,,,,,,,,
TA270450AC07,,,,,,,,,,,,
TA270450AC08,,,,,,,,,,,,
TA270450AC09,,,,,,,,,,,,
TA270450AC10,,,,,,,,,,,,
TA270450AC11,,,,,,,,,,,,
TA270450AC12,,,,,,,,,,,,
TA270450AC13,,,,,,,,,,,,
TA270450AC14,,,,,,,,,,,,
TA270450AC15,,,,,,,,,,,,
TA270450AC16,,,,,,,,,,,,
TA270450AC17,,,,,,,,,,,,
TA270450AC18,,,,,,,,,,,,
TA270450AD01,,,,,,,,,,,,
TA270450AD02,,,,,,,,,,,,
